work_id,msd_id,artist_id,shs_id,clique_size,title
"%211,",TRLFCMB12903CB7C45,ARRSCF51187B98AB1B,11271,4,Foxy Lady
"%211,",TRLGQRH128F4284137,AR5GPWY1187FB52289,9016,4,Foxy Lady
"%211,",TRRYDAD12903CC1774,ARNDL191187FB51583,-1,4,Foxey Lady
"%211,",TRNGMVG128E078400B,ARWA6NT1187FB3F15C,-1,4,Foxy Lady
"%4702,",TRCEZNW128F149A26F,AR5KAA01187FB5AEB7,134447,2,My Man's Gone Now
"%4702,",TRIJTVR128F426ED1E,ARPUMHS1187FB442A2,133929,2,My Man's Gone Now
"%51543,",TRAXRFY12903CBED2E,ARPUORB1187B98DC82,3409,4,Can't Hide Love
"%51543,",TRJFGKJ128EF365DFC,ARVWJM61187B9B7715,3391,4,Can't Hide Love
"%51543,",TRLAAKS128F4275872,AR8JZX31187B98A84F,3407,4,Can't Hide Love (Live)
"%51543,",TRRPVQN128F42A026C,ARY9PAU1187B98F645,3411,4,Can't Hide Love
"%1432,577,",TRZCEZH128F42AB2FB,ARU1RUT1187B99C096,40505,5,Surfin' USA
"%1432,577,",TRVWNMQ128F93351AF,AR6NBDC1187FB4D96D,577,5,Sweet Little Sixteen
"%1432,577,",TRUUSKT128F93395C0,AR8SRQ31187FB4D477,79982,5,Sweet Little Sixteen
"%1432,577,",TRSSUWQ128F932902E,ARB5YHB1187FB578A9,48159,5,Sweet Little Sixteen
"%1432,577,",TRGFCWM128F425EC0C,AR36FFP1187B9926D7,59662,5,Sweet Little Sixteen
"%38890,31678,42070,",TRRTQLI128F4244546,ARI3BMM1187FB4255E,117527,7,Stackerlee
"%38890,31678,42070,",TRFVGLG128F4266309,AR5FP401187FB523C9,103095,7,Stack A Lee
"%38890,31678,42070,",TRJUBHL128F426FEAF,ARW2AMZ1187FB381AC,69742,7,Stagger Lee (LP Version)
"%38890,31678,42070,",TRJOHXE128F1473A3B,AREI0AM1187FB54C33,92112,7,Stagger Lee (LP Version)
"%38890,31678,42070,",TRCVTOH128F428A9D3,ARR5O291187B9BA1AE,88487,7,Stagolee
"%38890,31678,42070,",TRJCHRH128F424BF01,ARA8W2Z1187FB36D96,98084,7,Stackalee (Instrumental Version)
"%38890,31678,42070,",TRAIKSH128E07816DF,ARODBRG1187FB3FD99,42070,7,Stagger Lee
"%1412,",TRKNAQD128F42345D5,ARD0FN11187B9B25CD,9209,5,Hallelujah I Love Her So (LP Version)
"%1412,",TRYGINL12903CA945B,ARJIK321187FB4A34E,149085,5,Hallelujah I Love Her So
"%1412,",TRDYSAK12903CE6C47,AR20CFC1187B98A25D,1412,5,Hallelujah I Love Her So
"%1412,",TRGNZPU128F9329135,ARWXJ4H1187B9B75A0,-1,5,Hallelujah! I Love Her So
"%1412,",TRMZUHQ128F92F3345,ARPISA41187FB3DE42,-1,5,Hallelujah I Love Her So
"%69211,",TRORRSJ128F149662A,AR26HRX1187FB3620F,144095,2,Moonlight Bay
"%69211,",TRHWSVG128F92D8874,AR33JQI1187B9ADC2A,96092,2,Moonlight Bay
"%68963,",TRQUORI128F930C8BA,ARX2R5A1187FB5B85B,69427,3,In The Garden
"%68963,",TRXQNCA128F42999EB,ARKHGQA1187B9B7AD5,69009,3,In The Garden
"%68963,",TRXRBOE128F92D1572,ARNNRN31187B9AE7B7,68972,3,In The Garden
"%80407,",TRICVQT128F92F627F,AR27AEB1187B98D39D,80407,4,Pills
"%80407,",TRZXMLT12903C9E57B,ARS1OWB1187B99EEAD,105235,4,Pills (live Paris)
"%80407,",TRTGGZX128F1451D66,AR8XOFS1187FB3711C,-1,4,Pills
"%80407,",TRGIQUT128F92F8D86,ARFDCVP1187B9B40FC,-1,4,Pills
"%23052,",TRZOPPA128F930D46E,AR6X2A81187B9B071F,78778,3,Love gun
"%23052,",TRDPYCI128F148D2EB,ARMI8BW1187FB57B2E,23052,3,Love Gun
"%23052,",TRADDCI128F42B2621,ARGCVZG1187B9B916F,23053,3,Love Gun
"%5426,",TRYEHLM12903CC5416,ARCZ20M1187FB49687,29612,6,Hard To Handle
"%5426,",TRSUOXA128F933CE40,ARUKN9H1187B9B71C8,6957,6,Hard To Handle
"%5426,",TRWSNOP128E0792C14,ARMD8HT1187FB5676C,109180,6,Hard To Handle
"%5426,",TRSUARD128F9321F86,ARUAKBD1187B9A2114,78433,6,Hard To Handle
"%5426,",TRDFSMA128F1489BC5,ARMV8QQ1187B989E86,32908,6,Hard To Handle (Remastered Version)
"%5426,",TRSYRAK12903CA9684,ARJIK321187FB4A34E,149090,6,Hard To Handle
"%25964,",TRKEJGG128F4251597,ARGETJ81187B9B4F2F,88334,2,I Shall Not Be Moved
"%25964,",TRKGIDH12903CCC5C1,AR6BHP31187FB365E1,25973,2,I Shall Not Be Moved
"%16392,",TRXRBVE128F4264723,ARQ1L9L1187B9902CA,99184,6,Drop Down Mama
"%16392,",TRUXVQK128F428741E,AR06M3F1187FB38BED,91571,6,Drop Down Mama
"%16392,",TRKTODD128F92DBF06,ARYPNRX1187FB36357,45362,6,Drop Down Mama
"%16392,",TRKYOZL128F9321039,ARE2QID1187B98FA19,16392,6,Drop Down Mama
"%16392,",TRMYXOA128F421E985,ARFZYJW1187B992848,88075,6,Drop Down Mama
"%16392,",TRHBUAR12903CF1EAF,ARHCUCR1187B98F589,17111,6,Drop Down Mama
"%25000,",TRGWMEB128F92EB234,ARFWL8S1187B9B4B44,25001,4,The Power Of Love
"%25000,",TRXBJAP128F429543A,AR1SI131187FB39F9F,25005,4,Power Of Love  (LP Version)
"%25000,",TRGEDWP128F92C2259,ARTL0JQ1187FB4D190,25003,4,The Power Of Love (You Are My Lady)
"%25000,",TRLQRLG128F9341BE5,ARUD3VF1187B98D005,25010,4,The Power of Love (LP Version)
"%9984,",TRMTMWV128F92F6F78,ARDYR3C1187FB461CE,9986,2,Tip On In
"%9984,",TREMVLC128F92EFA95,ARBFDJW1187B9AD27A,29576,2,Tip On In
"%4320,",TRPZRIJ12903CB64A1,AR60ODO1187FB4D9AB,20735,4,Don't Make Promises
"%4320,",TRWIHOV128F92E1895,ARRPCKN1187FB5BA2F,100974,4,Don't Make Promises (You Can't Keep)
"%4320,",TRVVULU128F149EF63,AREI0AM1187FB54C33,4320,4,Don't Make Promises
"%4320,",TRJYCMZ128F426BB29,AR67U2G1187FB3F935,32995,4,Don't Make Promises
"%26045,",TRTYQVA128F145D081,ARZDZR21187B99C78C,26063,2,Lawdy Miss Clawdy (Mono)
"%26045,",TRNKFYJ128EF34A657,ARYV1OT1187B9B4C8E,26068,2,Lawdy Miss Clawdy
"%9263,",TRKSNFI128F148089B,ARCXKY91187B9ACA99,87154,3,It Could Happen To You
"%9263,",TRREDTM128F92E32EF,ARMS7SO1187B991B21,86517,3,It Could Happen To You
"%9263,",TRODETN128F42699D4,ARHU70R1187FB3C361,67904,3,It Could Happen To You (Rudy Van gelder Edition) (2004 Digital Remaster)
"%20066,",TRNQHZI128F425BAE2,AR35K8C1187B98F4AF,20080,2,Drop The Pilot
"%20066,",TRYGYJH128F1467625,ARU9UPD1187FB4D4BE,20066,2,Drop The Pilot
"%63226,",TRRYONG128F14630EA,ARJIAK51187B9B0C57,117274,2,Concrete And Clay (2002 Digital Remaster)
"%63226,",TRZOTZH128F92E4529,ARDR8461187FB44785,63226,2,Concrete And Clay
"%12612,",TRXAJMK128F92EA307,ARJZGP31187B9ACB5B,12614,2,Trouble
"%12612,",TROUDHH12903D04EAB,AR5DS4D1187FB47510,12613,2,Trouble
"%41378,",TRBAOJU128F42621E6,ARN2ZKL1187FB3972B,41381,2,Ask The Angels
"%41378,",TRWOBYG128F4293505,ARLCQZN1187B9AF634,41378,2,Ask the Angels
"%19952,",TRBHKXX128F4252D02,ARH6W4X1187B99274F,19952,2,Everything In Its Right Place
"%19952,",TRHTYHK128E0785A99,ARZLSLN11F43A69FE3,19953,2,Everything In Its Right Place (Album Version)
"%19932,",TRXMHAJ128F146E27A,AR7EJ7P1187B98F28A,49208,2,Wild Night
"%19932,",TRUOTTN128F425C099,ARNAQSX1187B9ADBE4,19932,2,Wild Night
"%91587,",TROZOWG128F427FBDF,ARR6H6G1187B9A83F1,91592,2,Old Original Kokomo Blues
"%91587,",TRTMNPF128F42437CA,AR06M3F1187FB38BED,91588,2,Kokomo Blues
"%4116,4117,",TRZMHGO128F146447A,AR6XEHV1187FB43D1A,4117,2,Love Me Like A Man (Live)
"%4116,4117,",TRILFUV128F426448E,ARAT5YT1187B9AE90B,4116,2,Love You Like A Man
"%9721,",TRDJWGX128F148C148,AR307VU1187B9B5846,127172,2,Nice Boys
"%9721,",TRDCQGJ128F4214D8C,ARM7EDF1187B9B3FA1,9723,2,Nice Boys
"%62294,",TRWUSQH128F931EC92,ARQQFFR12472CE34B2,62294,2,Looking Back
"%62294,",TRLAOHH12903D02FBE,ARHC7VF1187FB59B98,62295,2,Looking Back
"%8016,",TRVWSQX128F424442A,ARS1OWB1187B99EEAD,8016,2,Human Being
"%8016,",TRJGXMN128F429F87A,ARM7EDF1187B9B3FA1,8017,2,Human Being
"%17026,",TRXNTVC128F42622D7,ARKODWN1187B9AD3AE,66039,2,Marie Marie
"%17026,",TRHGMFM12903CBD51D,ARQKQ801187B9AC143,17026,2,Marie Marie
"%106077,",TRAVMDL128F423F648,AROURUF1187FB532C9,149513,2,Girl You Know It's True
"%106077,",TRKDRSC12903CE2645,ARGBOWQ1187B9A0915,106077,2,Girl You Know It's True
"%36776,",TRHCWPY128F42321D8,ARXJ26Y1187B992470,36781,2,Nobody's Lonesome For Me (Album Version)
"%36776,",TRVSQDY12903CA4871,AR51USL1187FB44216,36776,2,Nobody's Lonesome for Me
"%17449,",TRNAPPI128F42629DA,ARDW5AW1187FB55708,17450,2,This Must Be The Place (Naive Melody)
"%17449,",TRLWZUN128F426FDEE,ARB9VXG1187FB4E918,129478,2,This Must Be The Place (Naive Melody)
"%13222,",TRDHYPI12903CD7E12,AR3OXPU1187B993200,13222,3,Sailing (Album Version)
"%13222,",TRYIUMD128F92ED0BC,AR6Y22I1187B9AF690,131226,3,Sailing
"%13222,",TRQDEFW128F42A4790,ARHFCP01187B994361,30108,3,Sailing
"%9748,",TRNSYEV128F4292975,ARFVYJI1187B9B8E13,42205,2,I Believe In Miracles
"%9748,",TRFJNLP128F145C44A,ARGGLM71187B9AA273,16172,2,I Believe In Miracles (File Under Ramones Album Version)
"%16805,",TRIVMMI128F92E2AC1,AR1WWVL1187B9B0306,16807,3,Cherry Oh Baby
"%16805,",TRJXKLB12903CD1EC2,AR6PTTJ1187B991754,16805,3,Cherry Oh Baby
"%16805,",TRBTCXN128F42BA53A,ARFCUN31187B9AD578,16806,3,Cherry Oh Baby
"%22051,",TRTLZIF128F932E769,ARH6W4X1187B99274F,22051,2,Knives Out (Live At Canal+ Studios_ Paris)
"%22051,",TRZMZPH128F4272749,ARD4ZVP1187B997311,22064,2,Knives Out
"%20600,79625,20599,",TRXEGHP128E078C831,ARMVL5O1187B9A2DA2,112534,5,Love Story
"%20600,79625,20599,",TRTZRHM128F933BD54,ARL3IIC1187FB394BD,114569,5,Love Story
"%20600,79625,20599,",TRRIQTQ128F42852BC,ARVE27Q1187B9B740A,143107,5,Love Story
"%20600,79625,20599,",TRQBXZA128F930952E,ARKLWV31187FB4881F,126516,5,Where Do I Begin (Love Story)
"%20600,79625,20599,",TRCDXLK128F149F2BD,AR4K7X81187FB4BEAD,120769,5,Where Do I Begin
"%9268,",TRDIKNF12903CC0D3B,ARY0HTV1187FB4A1B1,9268,2,Baltimore Oriole
"%9268,",TRHDKWH128F4274C43,ARYVGP31187B9A531A,25813,2,Baltimore Oriole
"%16988,",TRIGEYS128F93362B5,ARK277X1187B9908E4,16988,2,Plowed
"%16988,",TRDCOTI12903CB02F0,ARWLV931187B9B0F5A,16994,2,Plowed
"%7493,",TRUOXXZ128E0791520,ARR3FTZ1187FB3C302,41104,2,Never Gonna Give You Up
"%7493,",TRWMLSX12903CCD317,ARS8GNX1187B9B5141,143950,2,Never Gonna Give You Up
"%13208,",TRVEKBA128F9305BC6,ARKNTGG1187FB4578C,120045,4,Time To Say Goodbye (Con Te Partiro)
"%13208,",TRUGVVN128F9314199,ARVAOKQ1269FB272B5,106924,4,Con Te Partirò
"%13208,",TRIJERS128F146548F,ARCLYBR1187FB53913,119867,4,Con Te Partiro
"%13208,",TRDEGGZ128F1498BDA,ARV481W1187FB38CD9,13208,4,Con Te Partirò
"%882,",TRHZSQD128F1480128,ARF6KZD1187FB49FE9,88885,18,Will You Love Me Tomorrow (LP Version)
"%882,",TRCRCBY128F92FBD20,AR7D4N41187B9B375D,32916,18,Will You Still Love Me Tomorrow
"%882,",TRTGTSU12903CF48C9,AR1SI131187FB39F9F,25518,18,Will You Still Love Me Tomorrow
"%882,",TRJKLDW128F93291F1,ARALP6I1187B989E27,882,18,Will You Love Me Tomorrow
"%882,",TREEZII12903CDAEB0,ARLPOTR1187B9AD78D,27003,18,Will You Love Me Tomorrow
"%882,",TRBUNOO128F4264D46,ARV3K201187FB3A680,73279,18,Will You Love Me Tomorrow
"%882,",TRHMPME128F149E54A,AR2U8T91187B99751D,24134,18,Will You Love Me Tomorrow (2004 Digital Remaster)
"%882,",TRIALNG128F4263653,ARFOMBD1187FB4CD21,48939,18,Will You Still Love Me Tomorrow
"%882,",TRXGJNS128F932E56C,ARWW0KV1187FB551A6,3303,18,Will You Love me Tomorrow?
"%882,",TRUFSYB128F4218857,ARBUHDB1187FB3E72C,-1,18,Will You Love Me Tomorrow
"%882,",TRSLVSK128F14A5767,ARRVGAX1187FB4D745,-1,18,Will You Love Me Tomorrow
"%882,",TRZKEMO12903CC5474,AR4QXNZ1187B98E936,-1,18,Will you love me tomorrow?
"%882,",TRGEQZW128F146DBD3,ARGS67J1187FB3FC1A,-1,18,Will You Love Me Tomorrow
"%882,",TRZCYFH128F934F52D,ARELZ6E1187B9B67A4,-1,18,Will You Love Me Tomorrow
"%882,",TRCIVPP12903CAB2F2,ARFLHWV1187FB4E77F,-1,18,Will You Love Me Tomorrow?
"%882,",TRHZAVN128F14761D2,ARBKGAY1187B98DEBE,-1,18,Will you love me tomorrow
"%882,",TRWJBXL128F4267BBB,ARI648V1187B9B5379,-1,18,Will You Love Me Tomorrow
"%882,",TROALJO128F42888D6,ARIUOLE11F4C83C703,-1,18,Will You Love Me Tomorrow?
"%15113,",TRHACUE12903CEB615,AR5MJOG1187FB382DF,69240,2,Wake Up Little Susie
"%15113,",TRRGIVT128F426E10D,ARPAB1I1187B9AD8E4,15113,2,Wake Up Little Susie
"%24945,",TRVAZYH128EF347129,ARKIHXX11F4C84705B,24945,3,Hellion
"%24945,",TRMVAJS128F4252452,ARR057Y1187B9A16E7,24946,3,Hellion
"%24945,",TRIWDRJ128F422DA45,ARTSGR41187B9912C6,-1,3,Hellion
"%19570,",TRJFIPE128F92C1D53,ARX9KBJ1187FB3A99C,19571,4,Can't You See
"%19570,",TREBZOJ128F428542D,ARXV9T61187FB52CF1,19570,4,Can't You See
"%19570,",TRVLVRY128F421EDBC,ARBPZS51187B9985E3,55150,4,Can't You See
"%19570,",TRXFGJX128F426345F,ARS31DK1187B9AFFAC,-1,4,Can't You See
"%7213,",TRVYSST12903C9E687,ARVL4NX1187B998181,126431,2,Look For The Silver Lining
"%7213,",TREQRTJ128F149A292,AR4F9LJ1187FB44370,107531,2,Look For The Silver Lining
"%116135,",TRJHZKN128F1484D71,AR0DVRJ1187B98CBF5,143320,2,Stickwitu
"%116135,",TROTKJF12903CADA73,ARZFFUN1241B9CE859,143760,2,Stickwitu (Made Famous by The Pussycat Dolls)
"%32185,",TRWUGMH128F4260DDA,ARAEDZO12131B4B54D,32186,3,That's The Way (I Like It)
"%32185,",TRURQGZ128EF352BF2,ARQSLGK1187FB47CF3,32185,3,That's The Way (I Like It)
"%32185,",TRLZTCN12903CE2658,ARIJPXL1187B9AB43A,-1,3,That's The Way (I Like It)
"%7961,",TRPFTWB128E078B974,ARN0YZ71187B9BA57B,17245,13,For Once In My Life (Album Version)
"%7961,",TRXDYNK128F42A1E5E,AR8H87D1187FB3A841,119724,13,For Once In My Life (Live)
"%7961,",TRWBPZL128F932D462,AR77FBJ1187FB49D8D,77878,13,For Once In My Life
"%7961,",TRDCZAJ128F426BE73,ARE8IV91187B9919AE,125583,13,For Once In My Life
"%7961,",TRMEZPU128F427ECED,AR9I1L41187FB37F0E,44522,13,For Once In My Life
"%7961,",TRBWWIP128F425FE85,ARGMXEQ1187FB4A4E0,48760,13,For Once In My Life
"%7961,",TRQGPVW128F42A9712,ARF2QUN1187B9A7204,47883,13,For Once In My Life
"%7961,",TRRWBKU128F427B109,ARHTHC01187B9B6D2A,73092,13,For Once In My Life
"%7961,",TRETGKF128F148C79D,ARSPVDV1187B996BCA,51857,13,For Once In My Life
"%7961,",TRBDUOZ12903CC4291,ARB3YNF1187B992AF0,120063,13,For Once In My Life
"%7961,",TRHJUWP128F92EA8A6,AR4ZNBW1187FB554B8,29236,13,For Once In My Life
"%7961,",TRWQGNJ128F1496456,ARUM60L1187B9A7E1F,-1,13,For Once In My Life
"%7961,",TRMBLUU12903C9FD9A,AR76ZQP1187FB56A79,-1,13,For Once In My Life
"%113353,",TRNCJSS128F9305DFD,AR0IVSA1187FB4F069,123554,2,Unsung
"%113353,",TRXRZRT128F92E634F,ARYCGI21187B9AEACC,123573,2,Unsung
"%18586,",TRHVRTZ12903CA9193,ARQFFTK1187FB4C7E1,18592,2,Suspicion
"%18586,",TRCMZNI128F4295B76,ARQS6Q21187FB46BDE,18587,2,Suspicion
"%28158,",TRSYTRS128EF3479E5,ARUSIN11187B98F96D,126042,3,Runnin' Out Of Fools
"%28158,",TRFHYXG128F424E0E9,AR14K4J1187B993B60,51276,3,Runnin' Out Of Fools (Cd)
"%28158,",TRAAKZS128F426AEAF,AR7BGWD1187FB59CCB,28158,3,RUNNIN' OUT OF FOOLS
"%8367,",TRKFJUI12903CE37C7,ARNB8FW1187B9B3A72,125173,6,A new England
"%8367,",TRMNXLH128F427ED7A,ARPKK761187FB4D53C,53730,6,A New England
"%8367,",TRBWRVV12903D0EAEF,ARMI28P1187B998512,8368,6,A new England
"%8367,",TRQNRZT128F428B198,ARJ7SQ31187B9AF432,-1,6,A New England
"%8367,",TRRLNZY12903CE863F,ARBC4CV1187B9A7823,-1,6,New England
"%8367,",TRKCACT128F92FBB2F,ARD2OMH1187FB4A1E5,-1,6,A New England
"%43716,",TRMVQPN128F92F6073,ARQMEQV1187B99DB50,62021,4,Don't Go
"%43716,",TRDVNJC128F92F5FDD,ARODU5J1187B99D1FD,62020,4,Don't Go
"%43716,",TRACTZZ128F426BDC1,ARY65231187FB46283,61577,4,Don't Go
"%43716,",TRPPZUE128E0785DEF,AR5PFDG1187FB5027E,43716,4,Don't Go
"%14200,14203,",TRVUSJU128F426C290,ARRYSKB1187B98D3E4,85578,3,Love Is Blue
"%14200,14203,",TRLJNNM128F92C92A9,ARL3IIC1187FB394BD,120858,3,Love Is Blue
"%14200,14203,",TRXOMQK128F42770B7,ARF6C551187FB40741,49437,3,Love Is Blue (L'Amour Est Bleu)
"%56886,",TRXGAUO128F425F12F,ARPM1O31187B9A0ECD,56887,2,Oh My God
"%56886,",TRMIQHN128E0786025,ARVAC3K1187FB4DED4,56886,2,Oh My God
"%7835,",TRFHCRF128F931FA7C,ARHLSMN1187B98D8D7,7846,3,Cotton Fields
"%7835,",TRENTFA128EF365676,ARGPFYP1187B98F5CB,10841,3,Cotton Fields
"%7835,",TRWXZZZ128E07830BB,AR2DGPY1187FB4CECF,37922,3,Cotton Fields (The Cotton Song) (Digitally Remastered 01)
"%39190,",TRQLELO128F932D8CF,ARI10GS1187B99B2BD,43525,3,Send One Your Love
"%39190,",TRJBIJC128F42373C1,ARX00Z51187B9A5A4A,43545,3,Send One Your Love (Album Version)
"%39190,",TRNMKPO128F92D9604,ARFOMBD1187FB4CD21,43395,3,Send One Your Love
"%54295,",TRSWIFL12903CEB670,AR0RCMP1187FB3F427,59992,2,Crystal Chandeliers
"%54295,",TRPDSXK12903C9FCB2,ARMWZF41187FB387F9,54296,2,Crystal Chandeliers
"%42631,",TRAVIRO128EF3445B5,AR5GPWY1187FB52289,42633,2,Groovin'  (LP Version)
"%42631,",TRYFXJE12903CBFFC7,ARSYOWS1187FB41157,42631,2,Groovin'
"%71647,",TREDTDY128F93045D1,ARA36TP1187B99AEB5,71648,2,Who Put The Bomp
"%71647,",TRCWIFB128F9343F92,AR0HQE41187B9A28D3,71649,2,Who Put The Bomp
"%13979,",TRUXPEK128E078165D,AR9P7FS1187B9A641F,13980,2,Fell In Love With A Boy
"%13979,",TRIFVND128F423EEDF,AR8V1WA1187B9AD9E9,13979,2,Fell In Love With A Girl
"%3892,",TRJNPPB128F426473C,AR6LZB61187B9AF431,3892,2,Black Celebration (Black Tulip Mix)
"%3892,",TRBEFFG128E0793C24,ARK0BT61187B9ACEC2,3893,2,Black Celebration
"%20049,",TRQPWFP128F421A497,ARVPEZ21187B9B6D75,36739,2,I'm Old Fashioned
"%20049,",TRDLEUB12903CD3C8A,ARAFPO71187B9BA100,98368,2,I'm Old Fashioned
"%87758,",TRUVQPF128F92EF59A,ARD9UVF1187B9B17FE,129935,3,We Wish You A Merry Christmas
"%87758,",TRHXICS128F93226F9,AR633SY1187B9AC3B9,87759,3,We Wish You A Merry Christmas
"%87758,",TRULYRN128F4265E7C,AROQSCE1187B99F0FC,143704,3,We Wish You A Merry Christmas
"%43606,",TRKSMXY128F429524C,ARBSBET1187FB52D06,43607,2,Tomorrow (Album Version)
"%43606,",TRRXGNG12903CF2A12,ARFCOGY1187FB454B4,43606,2,Tomorrow
"%31755,",TRBPHOQ128E0791E44,ARHJHO71187FB37F4A,31756,2,Good Times Roll
"%31755,",TREZDSH128F149E6FD,ARLZLMN1187B9AD1CB,31755,2,Good Times Roll (LP Version)
"%23078,",TRNHBDF128F4271F1B,ARXXK5G1187FB392EB,23080,2,1970
"%23078,",TRRVZZD128F145398B,ARLR9U31187B9A71AD,23078,2,1970 (Remastered LP Version)
"%17958,",TRLKRFU128F92D93D7,AR7BMMV1187FB5B2D7,17963,3,Badge
"%17958,",TRMLRZB128F42969B5,AR76DOS1187FB5AE78,17959,3,Badge
"%17958,",TROLFMP128F14A531C,AROARLJ1187B9A1C88,17962,3,Badge (LP Version)
"%31121,",TRVUKUJ128F930790D,ARTW2IX1187FB5C170,150181,2,Lipstick Traces (On A Cigarette)
"%31121,",TRWAEOU128F14621DA,ARDB2FQ1187B9B8F09,143885,2,Lipstick Traces (On A Cigarette)
"%114107,",TRKCKFW128F9335203,ARD8MII1187B9B85F2,127694,2,Young At Heart
"%114107,",TRAAZHM128EF342709,ARWILYB1187FB37DFE,127695,2,Young at Heart
"%17057,",TRQEAQF128F4226748,ARYKVAM1187FB553B9,37606,4,No Fun (Edit)
"%17057,",TRRVSIN128F9338FD5,ARS8GNX1187B9B5141,37551,4,No Fun
"%17057,",TROPHLE128F14546AE,ARLR9U31187B9A71AD,17057,4,No Fun (Remasterd LP Version)
"%17057,",TRXWSCL128F1494873,ARD3LXU1187B9ABFC5,-1,4,No Fun
"%30857,",TRCONEY128F42AA421,AROISHY1187FB38884,30858,2,I Knew You When
"%30857,",TRYTUKT128F42698D1,ARDRK4S1187B999CBC,30857,2,I Knew You When
"%75583,",TRVQPNQ128E079141D,ARSWHKY1187B9B40B2,75583,2,East River Drive (LP Version)
"%75583,",TRNZCCJ128F423873E,ARQ7QRZ1187FB532EE,75587,2,East River Drive
"%6496,",TRHQRSM128F934BFF6,ARF4L041187FB4D318,60278,4,Something In The Air
"%6496,",TRWXMNN12903CA7822,AR8RKGH1187FB5324D,6496,4,Something In The Air
"%6496,",TRJNAZC128F14567C7,ARBEBBY1187B9B43DB,-1,4,Something In The Air
"%6496,",TRSFGTK128F4283976,ARJA1841187FB3A029,-1,4,Something In The Air
"%34194,",TRJHMPD128F4289BA9,ARF3GX71187FB3EB66,34197,2,Two More Bottles Of Wine
"%34194,",TRVXXNQ128F14959AD,ARJFOC01187FB413A5,34196,2,Two More Bottles Of Wine
"%17350,",TROLQFA128F92F7AAA,AR4TV7J1187FB400C9,17351,2,Bad Time
"%17350,",TRQVTXT128F145DCC5,AR01VU31187B997DA0,17350,2,Bad Time (Digitally Remastered 99)
"%58444,",TRVUYBW128F92F9020,ARI7SQF1187FB48362,58445,2,See You Later
"%58444,",TRXSKLP128F425D06A,AR1XEHY1187B991393,58444,2,See You Later
"%3837,",TRLCWON128F92F3490,ARRJ3W61187FB53C2B,117423,5,Satisfied Mind
"%3837,",TRUEAYU128E0784ABF,ARIJE101187FB45E88,100063,5,Satisfied Mind
"%3837,",TRBINJR128F93598AD,ARG2UZ71187FB4FF5C,3837,5,A Satisfied Mind
"%3837,",TRPYFAJ128F92FBBE4,ARKBTPV1187FB38A79,-1,5,Satisfied Mind
"%3837,",TRVJAOD128F145347D,ARHG9FA1187B9A1160,-1,5,Satisfied Mind
"%47277,",TRQPGCC12903C9850B,ARSZGJL1187B9933A6,70241,2,The April Fools
"%47277,",TRNXVDJ128F4269A90,AR7BGWD1187FB59CCB,5373,2,April Fools
"%10104,72308,",TRFKFCJ12903CD9B9D,ARZMWNY1187B99EBF1,90137,4,I Be Troubled
"%10104,72308,",TRQWNSC128F9310F15,ARFCUN31187B9AD578,12201,4,I Can't Be Satisfied
"%10104,72308,",TRAADOF12903CAA1C1,AR5U94U1187FB5CDCF,35514,4,I Can't Be Satisfied
"%10104,72308,",TRTKELX12903CC5427,AR2MSUY1187B9B4602,72308,4,I Be's Troubled
"%440,",TRJHBIO128F931C40D,AR1OWF21187B9AC594,441,2,One
"%440,",TRPAOEP128F421EDAF,ARBPZS51187B9985E3,55142,2,One
"%77107,",TRDXWHN128F427FEFF,AROCZUC1187B9AD05B,77107,2,(The Angels Wanna Wear My) Red Shoes
"%77107,",TRTJBRE128F932A989,ARC6UC81187B989062,77109,2,(The Angels Wanna Wear My) Red Shoes
"%116259,",TREHLWD128E078B988,ARN0YZ71187B9BA57B,144116,3,Grown-Up Christmas List (Album Version)
"%116259,",TRAWBXZ128F422891F,ARJ47041187B98E500,150777,3,My Grown Up Christmas List
"%116259,",TRXIWXK128F92F1462,AR7BGWD1187FB59CCB,144110,3,My Grown-Up Christmas List
"%78204,",TRDPWUE128F9338440,AR58NDY1187B9A0F99,78205,2,Who Are The Mystery Girls?
"%78204,",TRJDEJS128F4244411,ARS1OWB1187B99EEAD,78204,2,Who Are The Mystery Girls?
"%20638,",TRIJWAD12903CCEC2F,ARB78VW1187B98F81C,96422,2,Money In My Pocket
"%20638,",TRFEFDB128F421FB51,AR198711187B9AD09F,20641,2,Money In My Pocket (Commissioner Gordon Main Mix)
"%21955,",TRKWDLG128F92EB4A5,ARP69UC1187B9ABF2C,21956,2,J.B.O.
"%21955,",TRNQVIZ12903CC493A,ARGR0EI1187B9A8DFE,21955,2,Carry On  (LP Version)
"%70608,",TRKRKQV12903CBD496,ARRHN841187FB594BC,70608,2,Zig Zag Wanderer
"%70608,",TRVGJTO128F423EF79,ARF034T1187FB3C97C,70609,2,Zig Zag Wanderer
"%29582,",TRXQZKF128F930F494,AR4X9WC1187B9957D3,140029,2,Diddy Wah Diddy
"%29582,",TRNZKSQ12903CC598C,AR27AEB1187B98D39D,29582,2,Diddy Wah Diddy
"%104709,",TREAGMV128F933A01E,ARHQ5R41187B98BE5E,104711,2,Do It Again
"%104709,",TRKJWXV128F1485112,AR2DGPY1187FB4CECF,104709,2,Do It Again
"%8071,",TRAMBYY12903CD7379,ARSX6IX1187B9B640C,15087,2,Till The End Of The Day (Alternate Mix)
